client_per_region,tput,irt_med,irt_90,irt_95,irt_99,crt_med,crt_90,crt_95,crt_99
100,1762.4590340828722,108.8681640625,397.073486328125,540.94775390625,842.440185546875,479.1328125,1281.2822265625,1561.298095703125,2371.17822265625
100,1762.4590340828722,108.8681640625,397.073486328125,540.94775390625,842.440185546875,479.1328125,1281.2822265625,1561.298095703125,2371.17822265625
100,1768.0121842755184,113.572021484375,397.750732421875,525.044677734375,799.866455078125,484.331787109375,1303.429443359375,1651.588623046875,2614.18359375
100,1768.0121842755184,113.572021484375,397.750732421875,525.044677734375,799.866455078125,484.331787109375,1303.429443359375,1651.588623046875,2614.18359375
100,1714.3117795902408,116.18359375,416.188720703125,558.83251953125,871.876708984375,505.1083984375,1337.611572265625,1715.421875,2654.895263671875
100,1714.3117795902408,116.18359375,416.188720703125,558.83251953125,871.876708984375,505.1083984375,1337.611572265625,1715.421875,2654.895263671875
120,1478.6678931426454,167.37841796875,610.508544921875,802.620361328125,1144.316650390625,526.765380859375,1515.587158203125,1964.414306640625,3444.02197265625
120,1478.6678931426454,167.37841796875,610.508544921875,802.620361328125,1144.316650390625,526.765380859375,1515.587158203125,1964.414306640625,3444.02197265625
120,1452.644099334508,173.233154296875,599.750244140625,785.422607421875,1142.443603515625,554.198974609375,1623.4765625,2027.036376953125,2875.528076171875
120,1452.644099334508,173.233154296875,599.750244140625,785.422607421875,1142.443603515625,554.198974609375,1623.4765625,2027.036376953125,2875.528076171875
120,1426.7471642794294,173.170166015625,618.91064453125,793.3837890625,1194.47705078125,590.267578125,1593.462158203125,1982.269287109375,2914.43505859375
120,1426.7471642794294,173.170166015625,618.91064453125,793.3837890625,1194.47705078125,590.267578125,1593.462158203125,1982.269287109375,2914.43505859375
6,641.6320564513436,17.035888671875,22.19287109375,23.160888671875,25.279541015625,203.28173828125,302.005615234375,303.02880859375,314.485107421875
6,636.5627890099145,17.01416015625,22.098388671875,23.048828125,24.755615234375,203.43896484375,301.997314453125,302.562255859375,304.64208984375
6,649.6570824908082,16.966796875,22.1396484375,23.098876953125,25.332275390625,203.513671875,301.933349609375,303.428466796875,305.939208984375
30,2243.2358694438362,19.574462890625,39.30322265625,69.5439453125,144.879150390625,212.002685546875,510.31103515625,584.50341796875,869.88427734375
30,2337.066065548256,19.395751953125,38.39892578125,63.800048828125,136.336181640625,207.749267578125,418.512451171875,514.234130859375,923.449951171875
30,2337.066065548256,19.395751953125,38.39892578125,63.800048828125,136.336181640625,207.749267578125,418.512451171875,514.234130859375,923.449951171875
30,2401.0725962632923,19.66552734375,40.354248046875,72.452392578125,137.984619140625,209.394287109375,417.942138671875,513.03759765625,722.493896484375
60,2524.925330305329,35.312744140625,136.559814453125,174.918212890625,270.463134765625,321.146484375,759.797607421875,971.54345703125,1573.40673828125
60,2524.925330305329,35.312744140625,136.559814453125,174.918212890625,270.463134765625,321.146484375,759.797607421875,971.54345703125,1573.40673828125
60,2241.1978907236876,33.89990234375,133.730224609375,174.458984375,317.200927734375,325.134765625,928.214111328125,1145.47802734375,1600.56787109375
60,2241.1978907236876,33.89990234375,133.730224609375,174.458984375,317.200927734375,325.134765625,928.214111328125,1145.47802734375,1600.56787109375
90,1968.1906514546274,77.597900390625,297.528076171875,409.87646484375,653.43408203125,527.422119140625,1240.87255859375,1809.39111328125,2882.684326171875
90,1896.4218475827897,75.39208984375,302.66650390625,407.586181640625,656.18603515625,521.395751953125,1282.6826171875,1669.599609375,2609.598388671875
90,1896.4218475827897,75.39208984375,302.66650390625,407.586181640625,656.18603515625,521.395751953125,1282.6826171875,1669.599609375,2609.598388671875
90,1975.268804362395,77.28369140625,296.958740234375,401.78466796875,624.01025390625,532.299560546875,1224.083740234375,1651.7373046875,2519.779052734375
90,1975.268804362395,77.28369140625,296.958740234375,401.78466796875,624.01025390625,532.299560546875,1224.083740234375,1651.7373046875,2519.779052734375
120,1410.53010508862,166.300537109375,576.73779296875,738.927001953125,1060.671875,782.092529296875,1947.18798828125,2435.446533203125,3689.621826171875
120,1410.53010508862,166.300537109375,576.73779296875,738.927001953125,1060.671875,782.092529296875,1947.18798828125,2435.446533203125,3689.621826171875
120,1432.526926158486,159.1337890625,541.861083984375,718.008544921875,1054.049072265625,727.702880859375,1947.649169921875,2376.126220703125,3352.301025390625
120,1432.526926158486,159.1337890625,541.861083984375,718.008544921875,1054.049072265625,727.702880859375,1947.649169921875,2376.126220703125,3352.301025390625
120,1392.9551275191411,155.619140625,591.693359375,749.85400390625,1104.0634765625,724.99658203125,2038.785888671875,2498.999267578125,4407.712158203125
120,1392.9551275191411,155.619140625,591.693359375,749.85400390625,1104.0634765625,724.99658203125,2038.785888671875,2498.999267578125,4407.712158203125
150,1054.6578184015584,280.81201171875,900.858642578125,1152.59423828125,1619.193115234375,907.862060546875,2423.982177734375,2934.908447265625,4023.906982421875
150,1054.6578184015584,280.81201171875,900.858642578125,1152.59423828125,1619.193115234375,907.862060546875,2423.982177734375,2934.908447265625,4023.906982421875
150,1014.9227361094299,255.396728515625,905.556884765625,1106.0546875,1492.741455078125,904.009521484375,2341.12939453125,2845.86767578125,4421.009521484375
150,1014.9227361094299,255.396728515625,905.556884765625,1106.0546875,1492.741455078125,904.009521484375,2341.12939453125,2845.86767578125,4421.009521484375
150,1045.055619009366,269.202880859375,897.826904296875,1121.95849609375,1522.170166015625,993.3466796875,2430.598388671875,3018.97119140625,4464.93701171875
150,1045.055619009366,269.202880859375,897.826904296875,1121.95849609375,1522.170166015625,993.3466796875,2430.598388671875,3018.97119140625,4464.93701171875
180,884.0597201680905,377.327392578125,1188.146240234375,1481.866455078125,2012.127197265625,1096.2001953125,2817.0673828125,3511.4912109375,4794.470458984375
180,884.0597201680905,377.327392578125,1188.146240234375,1481.866455078125,2012.127197265625,1096.2001953125,2817.0673828125,3511.4912109375,4794.470458984375
180,873.7159990573039,357.312255859375,1175.457275390625,1446.333740234375,1971.18017578125,966.4287109375,2745.96044921875,3486.734619140625,5345.080322265625
180,873.7159990573039,357.312255859375,1175.457275390625,1446.333740234375,1971.18017578125,966.4287109375,2745.96044921875,3486.734619140625,5345.080322265625
180,894.9965981457729,380.68505859375,1207.254150390625,1436.202392578125,1927.125244140625,1019.925048828125,2575.5654296875,3020.75390625,5058.859375
180,894.9965981457729,380.68505859375,1207.254150390625,1436.202392578125,1927.125244140625,1019.925048828125,2575.5654296875,3020.75390625,5058.859375
